id;user_id;dia;categoria;pedir_ajuste;ajuste_finalizado;observacao;created_at;updated_at;deleted_at
8571d047-38fa-4f73-91a8-08fcf2d1f04e;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-04-11;presencial;1;1;Otimizando critério de faixa etária com percentual;2025-04-11 08:11:53;2025-04-30 12:27:28;
864a43a3-aedb-49b0-8303-1c8b43288413;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-10-13;home_office;0;0;;2025-10-13 11:07:41;2025-10-13 11:07:41;
8656fbc6-b268-4222-927c-5c43d4a7e15f;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-12-31;home_office;0;0;;2024-12-31 07:06:16;2024-12-31 07:06:16;
875b3d2f-095b-417d-8c5f-89704431c085;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-10-02;home_office;0;0;;2025-10-02 15:32:39;2025-10-02 15:32:39;
88aad3d9-1abf-45ad-a664-2d2e40eb0db8;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-06-16;presencial;0;0;;2025-06-16 08:27:19;2025-06-16 13:54:16;
8a06d18d-c4bc-41b6-8629-9449c0254b2a;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-10-23;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
8a2c36a1-b967-4952-8d12-2b9874e4830b;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-02-24;presencial;0;0;;2025-02-24 08:05:35;2025-02-24 08:05:35;
8cfaa7f6-23c5-48a4-80ef-17f447ff5740;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-04-15;presencial;0;0;;2025-04-15 12:15:26;2025-04-15 12:48:03;
8ea3ba47-6a33-44e0-8d2e-34f52aa0c7b8;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-12-12;presencial;1;1;Mongo Developer Day RJ;2024-12-16 09:44:59;2024-12-16 09:44:59;
8faedb0e-7adc-468e-97e5-d5fc807dae77;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-12-20;home_office;0;0;;2024-12-20 08:01:56;2024-12-20 08:01:56;
92c9118b-3c0c-40a7-a01a-3cdd1628b019;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-07-23;home_office;0;0;;2025-07-23 08:00:40;2025-07-23 08:00:40;
92ed7635-76ba-4c2a-b247-bc9780e27009;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-06-06;presencial;0;0;;2025-06-06 08:03:49;2025-06-06 08:04:32;
94fe142f-2f75-4ca9-b481-9291a6fbcbb8;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-10-22;home_office;0;0;;2025-10-22 15:31:12;2025-10-22 19:33:01;
95564710-b8c2-499a-b1e3-b66f2f46a18f;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-03-24;presencial;0;0;;2025-03-24 08:02:38;2025-03-24 08:03:17;
974d3bca-b68d-4e95-a94f-edb5de72f03a;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-10-09;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
995059b6-ba19-4d20-9fdc-cf369c40e351;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-06-23;home_office;0;0;;2025-06-23 09:44:57;2025-06-23 09:44:57;
99f6e97c-a3e8-4b89-b4dc-5798ab593f4b;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-01-22;presencial;0;0;;2025-01-22 08:01:09;2025-01-22 08:01:09;
9aba1436-52ad-4ab3-a352-4873a1b6f4fd;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-01-08;home_office;0;0;;2025-01-08 13:05:13;2025-01-08 13:05:13;
9c045272-000b-4e86-bbca-8383363e9c71;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-12-18;home_office;0;0;;2024-12-18 08:02:17;2024-12-18 08:02:17;
9d2df846-a4ec-4b27-9286-3b2037f35ab8;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-01-07;home_office;0;0;;2025-01-07 08:01:30;2025-01-07 08:01:30;
9ea9d0f7-8539-4feb-b7ae-9c9eca3b6855;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-09-23;presencial;0;0;;2025-09-23 11:19:30;2025-09-23 17:44:57;
9fb6b527-c99a-4cba-9289-82d5217d4dd0;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-03-13;home_office;0;0;Fui na 3a consulta para a avaliação neuropsicológica as 14h;2025-03-13 08:01:08;2025-03-13 17:33:07;
a106b21d-3241-4d70-bd4c-44738bb8ab6d;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-07-08;home_office;0;0;;2025-07-08 08:00:31;2025-07-08 08:00:31;
a128c6d6-6bb4-4f7a-9c1a-1f9299a518d7;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-01-03;home_office;0;0;;2025-01-03 08:03:30;2025-01-03 08:03:30;
a286958a-f56c-4441-afd1-7f90a4861844;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-04-25;presencial;0;0;;2025-04-25 08:20:38;2025-04-25 08:40:49;
a4965711-b2d0-47af-9a3b-7b809a8f7182;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-01-31;presencial;0;0;;2025-01-31 08:12:54;2025-01-31 08:12:54;
a4a7478c-1b33-4a33-be40-4a02e321d0fe;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-08-15;home_office;1;0;sem vpn e sem ponto;2025-08-15 08:09:34;2025-08-18 12:31:14;
a5499319-e810-4023-a79d-56ffff0ee8a0;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-10-16;presencial;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
a600d7ac-5738-4f97-986a-957d80490e83;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-09-05;home_office;0;0;;2025-09-05 11:31:08;2025-09-05 11:31:08;
a617bc4f-1e83-4924-8ec1-731e05d12c4f;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-11-25;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
a7a6d465-50e9-4a67-84eb-0c59a284626c;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-07-16;home_office;0;0;;2025-07-16 08:01:35;2025-07-16 08:01:35;
a7f9a204-4c8b-43e8-8fad-822f23cac59e;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-09-24;home_office;0;0;;2025-09-24 11:05:38;2025-09-24 11:05:38;
a95d2aa0-c13e-459d-ab45-7b82341c6230;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-06-11;home_office;0;0;;2025-06-11 05:01:40;2025-06-11 05:01:40;
a9ba8145-7254-4b0a-8cb4-241536554806;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-01-29;presencial;1;1;Esqueci de bater o ponto nos dois pontos;2025-01-29 08:05:06;2025-01-29 08:05:06;
aa3a7a42-fa63-4cb5-8653-25c1b4b6083e;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-01-09;presencial;0;0;;2025-01-09 08:01:01;2025-01-09 08:01:01;
aa616560-ad38-4b11-88f4-478eeabc5cf0;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-10-30;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
acb3c211-dc2f-4603-b0cc-7efa2564d6bb;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-01-06;home_office;0;0;Me sentindo mal.;2025-01-06 08:01:12;2025-01-06 08:01:12;
acc75320-e652-4489-810d-d8965f58b22c;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-04-23;home_office;0;0;Feriado de São Jorge;2025-04-23 10:39:14;2025-04-23 10:41:06;
adfe5434-cdd2-4e08-a565-0f0e8fe24d9c;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-01-24;presencial;0;0;Carolina passando mal.;2025-01-24 08:18:27;2025-01-24 08:18:27;
af241db2-2562-4804-818f-96dc99aaa6bf;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-10-28;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
afd27c5d-4b17-4bc1-9890-72249713f400;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-03-07;presencial;0;0;;2025-03-07 08:02:06;2025-03-07 08:38:56;
b07a1baa-3c3f-4199-af6d-0a1cada95da4;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-09-16;presencial;0;0;;2025-09-16 11:11:14;2025-09-18 20:26:25;
b2111801-5302-493f-a4cd-522128fc79f9;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-10-27;home_office;0;0;;2025-10-27 13:08:36;2025-10-27 19:13:52;
b27cdea8-007c-4acb-99bb-d76005e12b0f;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-03-28;presencial;0;0;;2025-03-28 08:01:31;2025-03-31 07:59:41;
b331b089-8533-4fd5-94db-afef66c58e23;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-11-21;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
b7521fa9-c079-4ae0-96cb-fcbd7c0b6349;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-09-11;home_office;0;0;;2025-09-11 11:02:25;2025-09-11 11:02:25;
b9216283-b381-4ee1-8c7e-54f5ceaaa03e;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-04-10;home_office;0;0;levando a Diana na escola, perdi 20m de banco.;2025-04-10 08:36:24;2025-04-11 08:13:36;
b929ad2e-7a4f-4183-91e7-b3bb3f328be8;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-05-14;presencial;0;0;;2025-05-14 08:13:25;2025-05-15 08:38:30;
bcb51dd0-584c-4905-8ba6-d5929b1b3664;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-11-04;home_office;0;0;;2025-11-04 11:14:00;2025-11-05 11:05:53;
bd679722-ab6b-47f3-a5af-56061ca55b7d;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-10-29;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
be61e450-cfa3-4161-9867-4d5f0e2ae42a;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-02-10;home_office;1;0;;2025-02-10 08:02:27;2025-02-10 08:02:27;
bee63acf-c8ca-4490-bd20-3350231bd263;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-10-31;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
c04643b6-800e-46e4-bdfc-7cccff90f64c;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-11-22;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
c1b065f8-78e7-40d6-aecf-e38389abfa2a;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-12-02;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
c22b00ff-f7d5-4b67-bbe7-642d648b89f1;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-03-21;presencial;0;0;;2025-03-21 08:06:05;2025-03-21 08:06:40;
c2a29565-50f7-4883-9b41-ce9daed06851;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-04-01;presencial;0;0;;2025-04-01 08:01:45;2025-04-01 08:04:16;
c4acc736-54df-4c85-9387-67175347bc7c;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-01-21;presencial;1;1;Pedir ajuste porque o almoço passou do horário limite das 14h almocei 15:25;2025-01-21 08:18:49;2025-01-21 08:18:49;
c5d07841-1ff3-4741-9173-358beff2425a;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-03-27;home_office;0;0;;2025-03-27 08:06:16;2025-03-27 08:06:16;
c6bf8441-9bdf-4817-996d-eb2e2eaa791c;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-04-03;home_office;0;0;;2025-04-04 08:02:35;2025-04-04 08:02:35;
c6d53e0c-c4ff-4d36-bedf-219cc2796f22;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-02-25;presencial;0;0;;2025-02-25 08:04:16;2025-02-25 08:04:16;
c749b005-928d-47aa-ba0d-e55b2eea6924;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-09-29;home_office;0;0;;2025-09-29 11:02:47;2025-09-29 11:02:47;
c9961968-1f57-4310-a496-e4b5a21c531e;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-06-09;presencial;0;0;;2025-06-09 08:01:27;2025-06-10 08:30:51;
ca2596f3-4636-4b82-868f-814336feb4e9;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-04-07;home_office;0;0;;2025-04-07 08:00:00;2025-04-07 08:00:00;
ca4a4ffc-1682-4b0c-a47e-38ec543491ce;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-07-07;presencial;0;0;;2025-07-07 08:07:25;2025-07-11 10:36:58;
cb1cad08-29c6-42f4-99a2-e2f0a1c8bc49;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-02-18;presencial;0;0;;2025-02-18 08:14:18;2025-02-18 08:14:18;
cc0cc18d-a7e0-454b-bd25-ee88c092235c;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-10-03;home_office;0;0;;2025-10-03 11:05:27;2025-10-03 11:05:27;
ce2260c9-e797-4aee-a639-d2e82eb023a7;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-01-16;home_office;0;0;;2025-01-16 08:01:20;2025-01-16 08:01:20;
ceda816d-015d-4b3a-8abb-87d158405ebe;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-12-17;presencial;0;0;;2024-12-17 08:17:33;2024-12-17 17:03:40;
cee573d5-b41e-4024-a98c-3cdd6e400b5a;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-05-13;presencial;0;0;;2025-05-13 08:20:05;2025-05-13 14:30:23;
d35eb494-1a0c-40df-9c96-7f709a4d8d72;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-01-30;home_office;0;0;;2025-01-30 08:07:30;2025-01-30 08:07:30;
d59c1b2e-c410-45cd-b8ca-d34336d6a508;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-12-09;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
d67f6f2e-ea0a-4056-8d89-5920e99d2847;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-06-10;presencial;0;0;;2025-06-10 08:30:20;2025-06-10 08:30:58;
d72802c8-23d2-4acc-bd97-1e549818ed12;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-08-26;presencial;0;0;;2025-08-26 08:55:12;2025-08-26 08:55:26;
d7404d24-8eb5-48cc-aeb6-fee0874556a0;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-02-14;presencial;0;0;;2025-02-14 08:11:05;2025-02-14 08:11:05;
d77ad1af-ee7e-4449-bd73-e3cfb3d3d993;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-11-03;home_office;1;0;Esqueci de marcar a saida;2025-11-03 11:09:10;2025-11-04 11:26:33;
d7a116c0-1c19-481f-b992-a096cbe15f0d;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-08-20;home_office;0;0;;2025-08-20 09:44:36;2025-08-20 09:44:36;
d9aa0b27-bd9c-405e-a0e8-b746fe021e66;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-08-27;home_office;0;0;Rodando o script da base do banqueiro xp;2025-08-27 08:48:04;2025-08-27 20:59:19;
da08bf80-7393-4ea4-9656-e49604d06b50;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-08-25;home_office;0;0;;2025-08-25 08:07:07;2025-08-25 08:07:07;
da736edc-213f-444e-9d97-4a3cf6ae3c33;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-07-25;home_office;0;0;;2025-07-25 08:01:30;2025-07-25 08:01:30;
da82d2b7-dfda-49e2-bf9a-621e0b203439;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-07-02;presencial;0;0;;2025-07-02 08:17:12;2025-07-03 08:02:53;
dafce647-140c-4037-87f7-7242d15c25a6;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-05-06;presencial;0;0;;2025-05-06 08:14:16;2025-05-06 09:04:20;
dbc68bfe-6745-4a27-937e-b304ea592fe1;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-07-01;home_office;0;0;56min de crédito;2025-07-01 08:01:58;2025-08-20 15:30:18;
dbf7eb60-b694-4de0-b6dc-20df394d5448;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-06-13;home_office;1;1;;2025-06-13 08:08:07;2025-06-30 08:10:40;
ddd63100-b5d1-4bae-98f1-f821e875b54d;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-10-07;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
dfe892b1-4012-4595-99a0-16c826fe957a;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-10-14;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
e0385c16-99c8-4c02-bc18-5b9f853e8a27;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-12-23;home_office;1;1;Esquecimento da saida do almoço, almocei mais tarde do que o horario permitido.;2024-12-23 08:03:22;2024-12-23 08:03:22;
e0ead4d9-ce44-4db1-b799-c42dd90adbc4;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-11-12;home_office;1;1;Fiquei até mais tarde em virtude do problema do critério de taxa mínima para o  MTINSS;2024-12-16 09:44:59;2024-12-16 09:44:59;
e21f1558-5f74-4121-97f0-0d0746e5a3bc;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-01-28;presencial;0;0;;2025-01-28 08:01:13;2025-01-28 08:01:13;
e4422d5a-e5ad-433e-b346-e4494569b674;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-12-03;presencial;1;1;Resolvendo o problema do Bemol;2024-12-16 09:44:59;2024-12-16 09:44:59;
e5d82646-2ee8-42c3-b297-9060b7598f98;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-09-03;home_office;0;0;S12:47E13:04ETA17min;2025-09-03 11:09:22;2025-09-03 16:05:14;
e71c9893-6339-41ff-953f-ebc7d42c9933;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-11-11;home_office;0;0;;2025-11-11 11:04:22;2025-11-11 20:08:15;
e73d57ed-e304-4079-9b9e-d4cd4db0c805;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-12-04;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
e7d60c40-cad6-4eca-ba30-64fb6922c15f;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-02-12;presencial;0;0;;2025-02-12 08:06:13;2025-02-12 08:06:13;
e828867a-b85e-4816-98d8-43f746551e48;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-03-12;presencial;0;0;;2025-03-12 08:11:56;2025-03-17 14:27:10;
e83b1690-8306-4eba-b8d8-56f92baa4121;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-03-19;presencial;0;0;;2025-03-19 08:22:48;2025-03-21 08:07:14;
eb2ef5ad-ff40-4d17-a9d1-fcf1447239cc;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-03-11;presencial;0;0;;2025-03-11 08:26:29;2025-03-11 12:31:37;
ebcf4297-cb46-4404-9e87-3a9c9866833a;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-10-01;presencial;0;0;;2025-10-01 11:04:58;2025-10-02 15:32:50;
ec7bc9b4-431f-4d34-93b5-6ebc55b665b2;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-11-08;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
ecbb9ee6-2a7e-44ad-890a-62ab3d1b2d3b;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-07-14;presencial;0;0;;2025-07-14 08:01:10;2025-07-14 08:01:21;
ee782efe-3181-4c29-b6a4-9db247517560;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-03-31;home_office;0;0;;2025-03-31 08:01:07;2025-03-31 08:01:07;
f0462c76-aa46-4670-845c-71da55e03046;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-10-04;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
f5510c22-f3a5-4da3-aa02-fda5eace82b7;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-10-21;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
f5bbd14f-e913-4c61-bef8-a6da7f0397eb;4d25c7c3-0395-4b60-8ea2-937c8d573463;2024-11-01;home_office;0;0;;2024-12-16 09:44:59;2024-12-16 09:44:59;
f61ec506-4993-40d6-8926-d1639bd6341d;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-06-02;presencial;0;0;;2025-06-02 09:08:52;2025-06-02 09:09:02;
f6486894-a0da-41d2-a468-3ebe1082fbc4;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-01-14;presencial;0;0;;2025-01-14 08:01:11;2025-01-14 12:23:05;
f77dd741-67b9-4899-81ac-05a188dbf060;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-11-13;home_office;0;0;;2025-11-13 11:10:33;2025-11-13 20:06:45;
f7a5266c-72b2-40a8-9d5a-18e8d0f4617e;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-02-06;presencial;0;0;;2025-02-06 08:11:52;2025-02-06 08:11:52;
f8f3134b-ba0b-4ba9-86ad-5d06f6ee60e4;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-09-04;presencial;0;0;;2025-09-04 11:07:11;2025-09-04 11:07:11;
f90a8bdc-30af-4684-90ef-aa3aa48a291b;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-07-11;home_office;0;0;;2025-07-11 10:36:22;2025-07-11 10:36:22;
fbe1d51e-c73b-4d6b-9174-989b4316b1b5;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-08-21;presencial;0;0;;2025-08-21 08:05:10;2025-08-21 14:11:23;
fc36c3bb-6041-429c-8d55-1169a5160632;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-02-05;presencial;1;0;Resolvendo problema da cessão da volks;2025-02-05 08:00:58;2025-02-05 08:00:58;
fda8c488-7358-4cdf-b2ed-66a615eb98f8;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-02-20;home_office;0;0;;2025-02-20 08:02:56;2025-02-20 08:02:56;
fdfa1d67-49e8-47b7-8323-8535c4af90be;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-09-01;home_office;0;0;Loguei esse horiario de entrada porque tive problemas com a senha do ldap, precisei trocar.;2025-09-01 11:11:08;2025-09-01 11:11:40;
fe35db8e-39a3-4018-a8c4-f997c29a23df;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-05-02;presencial;0;0;Saindo mais cedo pra visitar a Manuela(filha do Marquinhos) em Botafogo.;2025-05-02 08:06:11;2025-05-05 11:21:16;
fef8b594-8560-4a5f-88fe-4404a619d2eb;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-09-12;home_office;0;0;;2025-09-12 11:01:36;2025-09-12 11:01:36;
ff1f2bc2-f8b1-4751-b10f-a1a54c3b6ee6;4d25c7c3-0395-4b60-8ea2-937c8d573463;2025-08-28;home_office;0;0;;2025-08-28 11:34:11;2025-08-28 11:34:11;
